logical_group_id,partition,test_domain,class_index,class_name,support,precision,recall,f1
primary__sequential_splt__cnn1d__train_outer,combined,inner,0,Chat,3985,0.82529335071708,0.953074027603513,0.884592989402585
primary__sequential_splt__cnn1d__train_outer,combined,inner,1,Cloud,5778,0.920640104506858,0.975770162686051,0.947403797681062
primary__sequential_splt__cnn1d__train_outer,combined,inner,2,Collaborative,6632,0.55870122976201,0.952201447527141,0.704209645943686
primary__sequential_splt__cnn1d__train_outer,combined,inner,3,ConnCheck,281,0.932384341637011,0.932384341637011,0.932384341637011
primary__sequential_splt__cnn1d__train_outer,combined,inner,4,Database,327,0.858310626702997,0.963302752293578,0.907780979827089
primary__sequential_splt__cnn1d__train_outer,combined,inner,5,Download,651,0.634903640256959,0.910906298003072,0.748264984227129
primary__sequential_splt__cnn1d__train_outer,combined,inner,6,Email,391,0.79002079002079,0.971867007672634,0.871559633027523
primary__sequential_splt__cnn1d__train_outer,combined,inner,7,Network,84447,0.999380841816991,0.993913342096226,0.996639593426427
primary__sequential_splt__cnn1d__train_outer,combined,inner,8,SocialNetwork,3883,0.984540066993043,0.984032964202936,0.984286450283359
primary__sequential_splt__cnn1d__train_outer,combined,inner,9,SoftwareUpdate,737,0.828537170263789,0.937584803256445,0.879694462126034
primary__sequential_splt__cnn1d__train_outer,combined,inner,10,System,1230,0.942084942084942,0.991869918699187,0.966336633663366
primary__sequential_splt__cnn1d__train_outer,combined,inner,11,Unspecified,5680,0.980052956751986,0.977464788732394,0.978757161745262
primary__sequential_splt__cnn1d__train_outer,combined,inner,12,VoIP,1569,0.816612729234088,0.964945825366475,0.884604148407829
primary__sequential_splt__cnn1d__train_outer,combined,inner,13,Web,110690,0.994373059469787,0.94033788056735,0.966600886866482
primary__sequential_splt__cnn1d__train_outer,combined,outer,0,Chat,3985,0.826973113616652,0.957089084065245,0.887286262649762
primary__sequential_splt__cnn1d__train_outer,combined,outer,1,Cloud,5778,0.907829692234093,0.985289027345102,0.944974686695991
primary__sequential_splt__cnn1d__train_outer,combined,outer,2,Collaborative,6632,0.616237623762376,0.938480096501809,0.743963662443223
primary__sequential_splt__cnn1d__train_outer,combined,outer,3,ConnCheck,281,0.9,0.96085409252669,0.929432013769363
primary__sequential_splt__cnn1d__train_outer,combined,outer,4,Database,327,0.915697674418605,0.963302752293578,0.938897168405365
primary__sequential_splt__cnn1d__train_outer,combined,outer,5,Download,651,0.642391304347826,0.907834101382488,0.752387014640357
primary__sequential_splt__cnn1d__train_outer,combined,outer,6,Email,391,0.79874213836478,0.974424552429668,0.877880184331797
primary__sequential_splt__cnn1d__train_outer,combined,outer,7,Network,84447,0.999381018700377,0.994197544021694,0.996782542622406
primary__sequential_splt__cnn1d__train_outer,combined,outer,8,SocialNetwork,3883,0.979278587874137,0.985835694050991,0.982546201232033
primary__sequential_splt__cnn1d__train_outer,combined,outer,9,SoftwareUpdate,737,0.829736211031175,0.938941655359566,0.880967536600891
primary__sequential_splt__cnn1d__train_outer,combined,outer,10,System,1230,0.915915915915916,0.991869918699187,0.952380952380952
primary__sequential_splt__cnn1d__train_outer,combined,outer,11,Unspecified,5680,0.978172856891392,0.978345070422535,0.97825895607781
primary__sequential_splt__cnn1d__train_outer,combined,outer,12,VoIP,1569,0.804129168872419,0.968132568514978,0.878542510121457
primary__sequential_splt__cnn1d__train_outer,combined,outer,13,Web,110690,0.994233118377319,0.948540970277351,0.970849726990702
primary__sequential_splt__lstm__train_inner,combined,inner,0,Chat,3985,0.79385693671408,0.966373902132999,0.871661385242191
primary__sequential_splt__lstm__train_inner,combined,inner,1,Cloud,5778,0.894720301697046,0.98546209761163,0.937901498929336
primary__sequential_splt__lstm__train_inner,combined,inner,2,Collaborative,6632,0.599090133636622,0.95310615199035,0.735727172205086
primary__sequential_splt__lstm__train_inner,combined,inner,3,ConnCheck,281,0.906354515050167,0.9644128113879,0.93448275862069
primary__sequential_splt__lstm__train_inner,combined,inner,4,Database,327,0.869806094182826,0.960244648318043,0.912790697674419
primary__sequential_splt__lstm__train_inner,combined,inner,5,Download,651,0.769736842105263,0.898617511520737,0.829199149539334
primary__sequential_splt__lstm__train_inner,combined,inner,6,Email,391,0.824945295404814,0.964194373401535,0.889150943396226
primary__sequential_splt__lstm__train_inner,combined,inner,7,Network,84447,0.999285186685411,0.993262046017028,0.996264512872287
primary__sequential_splt__lstm__train_inner,combined,inner,8,SocialNetwork,3883,0.972137791286728,0.988411022405357,0.980206870131529
primary__sequential_splt__lstm__train_inner,combined,inner,9,SoftwareUpdate,737,0.829181494661922,0.948439620081411,0.884810126582279
primary__sequential_splt__lstm__train_inner,combined,inner,10,System,1230,0.94104134762634,0.999186991869919,0.969242902208202
primary__sequential_splt__lstm__train_inner,combined,inner,11,Unspecified,5680,0.967574128663083,0.982394366197183,0.974927928714947
primary__sequential_splt__lstm__train_inner,combined,inner,12,VoIP,1569,0.780040733197556,0.976418100701083,0.867251627512029
primary__sequential_splt__lstm__train_inner,combined,inner,13,Web,110690,0.995718590281486,0.94338241936941,0.968844230430224
primary__sequential_splt__lstm__train_inner,combined,outer,0,Chat,3985,0.726910677033947,0.961856963613551,0.828040613523439
primary__sequential_splt__lstm__train_inner,combined,outer,1,Cloud,5778,0.902590179564596,0.983039113880235,0.941098500538481
primary__sequential_splt__lstm__train_inner,combined,outer,2,Collaborative,6632,0.696603339090386,0.912243667068758,0.789971926617484
primary__sequential_splt__lstm__train_inner,combined,outer,3,ConnCheck,281,0.317273795534665,0.96085409252669,0.477031802120141
primary__sequential_splt__lstm__train_inner,combined,outer,4,Database,327,0.91812865497076,0.960244648318043,0.938714499252616
primary__sequential_splt__lstm__train_inner,combined,outer,5,Download,651,0.804147465437788,0.536098310291859,0.64331797235023
primary__sequential_splt__lstm__train_inner,combined,outer,6,Email,391,0.498659517426273,0.951406649616368,0.654353562005277
primary__sequential_splt__lstm__train_inner,combined,outer,7,Network,84447,0.998982291878689,0.988027993889659,0.993474947609068
primary__sequential_splt__lstm__train_inner,combined,outer,8,SocialNetwork,3883,0.94208969935929,0.984548029873809,0.962851026319103
primary__sequential_splt__lstm__train_inner,combined,outer,9,SoftwareUpdate,737,0.916949152542373,0.734056987788331,0.815373021853806
primary__sequential_splt__lstm__train_inner,combined,outer,10,System,1230,0.901026392961877,0.999186991869919,0.94757131842714
primary__sequential_splt__lstm__train_inner,combined,outer,11,Unspecified,5680,0.966221098265896,0.941725352112676,0.953815977175464
primary__sequential_splt__lstm__train_inner,combined,outer,12,VoIP,1569,0.635946622185154,0.97195666029318,0.768842954373582
primary__sequential_splt__lstm__train_inner,combined,outer,13,Web,110690,0.992946605141727,0.952579275453971,0.972344153448912
primary__sequential_splt__lstm__train_outer,combined,inner,0,Chat,3985,0.784273782847831,0.966122961104141,0.865752192489319
primary__sequential_splt__lstm__train_outer,combined,inner,1,Cloud,5778,0.898059018462995,0.984942886812046,0.939496491952125
primary__sequential_splt__lstm__train_outer,combined,inner,2,Collaborative,6632,0.600305401794236,0.948431845597105,0.735242548217417
primary__sequential_splt__lstm__train_outer,combined,inner,3,ConnCheck,281,0.936170212765957,0.939501779359431,0.937833037300178
primary__sequential_splt__lstm__train_outer,combined,inner,4,Database,327,0.85558583106267,0.960244648318043,0.904899135446686
primary__sequential_splt__lstm__train_outer,combined,inner,5,Download,651,0.652030735455543,0.912442396313364,0.76056338028169
primary__sequential_splt__lstm__train_outer,combined,inner,6,Email,391,0.779166666666667,0.956521739130435,0.858783008036739
primary__sequential_splt__lstm__train_outer,combined,inner,7,Network,84447,0.999380598437202,0.993522564448707,0.996442971751614
primary__sequential_splt__lstm__train_outer,combined,inner,8,SocialNetwork,3883,0.968386444107233,0.986093226886428,0.977159627408447
primary__sequential_splt__lstm__train_outer,combined,inner,9,SoftwareUpdate,737,0.842995169082126,0.94708276797829,0.892012779552716
primary__sequential_splt__lstm__train_outer,combined,inner,10,System,1230,0.940275650842266,0.998373983739837,0.968454258675079
primary__sequential_splt__lstm__train_outer,combined,inner,11,Unspecified,5680,0.965756996349731,0.978169014084507,0.97192337969037
primary__sequential_splt__lstm__train_outer,combined,inner,12,VoIP,1569,0.776927003573252,0.970044614404079,0.86281179138322
primary__sequential_splt__lstm__train_outer,combined,inner,13,Web,110690,0.995456497876199,0.942171831240401,0.96808150193776
primary__sequential_splt__lstm__train_outer,combined,outer,0,Chat,3985,0.784533768618649,0.964868255959849,0.865406257033536
primary__sequential_splt__lstm__train_outer,combined,outer,1,Cloud,5778,0.895224630851398,0.986327448944271,0.938570487483531
primary__sequential_splt__lstm__train_outer,combined,outer,2,Collaborative,6632,0.610405968413913,0.949939686369119,0.743231286497965
primary__sequential_splt__lstm__train_outer,combined,outer,3,ConnCheck,281,0.847826086956522,0.97153024911032,0.90547263681592
primary__sequential_splt__lstm__train_outer,combined,outer,4,Database,327,0.920821114369501,0.960244648318043,0.940119760479042
primary__sequential_splt__lstm__train_outer,combined,outer,5,Download,651,0.739949748743719,0.904761904761905,0.814098134070491
primary__sequential_splt__lstm__train_outer,combined,outer,6,Email,391,0.786163522012579,0.959079283887468,0.86405529953917
primary__sequential_splt__lstm__train_outer,combined,outer,7,Network,84447,0.999225600457491,0.993179153788767,0.996193202401668
primary__sequential_splt__lstm__train_outer,combined,outer,8,SocialNetwork,3883,0.972835745112973,0.986865825392738,0.979800562515981
primary__sequential_splt__lstm__train_outer,combined,outer,9,SoftwareUpdate,737,0.849148418491484,0.94708276797829,0.895445798588839
primary__sequential_splt__lstm__train_outer,combined,outer,10,System,1230,0.930197268588771,0.996747967479675,0.962323390894819
primary__sequential_splt__lstm__train_outer,combined,outer,11,Unspecified,5680,0.968005564249696,0.980105633802817,0.974018021170501
primary__sequential_splt__lstm__train_outer,combined,outer,12,VoIP,1569,0.772081218274112,0.969407265774379,0.859564848827352
primary__sequential_splt__lstm__train_outer,combined,outer,13,Web,110690,0.995477095057179,0.944493630860963,0.969315426658817
primary__sequential_splt__transformer__train_inner,combined,inner,0,Chat,3985,0.701176903273262,0.956838143036386,0.809296402419612
primary__sequential_splt__transformer__train_inner,combined,inner,1,Cloud,5778,0.863615420058363,0.973174108688127,0.9151273496623
primary__sequential_splt__transformer__train_inner,combined,inner,2,Collaborative,6632,0.484506384303955,0.938329312424608,0.63904292462518
primary__sequential_splt__transformer__train_inner,combined,inner,3,ConnCheck,281,0.731382978723404,0.97864768683274,0.837138508371385
primary__sequential_splt__transformer__train_inner,combined,inner,4,Database,327,0.871866295264624,0.957186544342508,0.912536443148688
primary__sequential_splt__transformer__train_inner,combined,inner,5,Download,651,0.580676328502415,0.923195084485407,0.712930011862396
primary__sequential_splt__transformer__train_inner,combined,inner,6,Email,391,0.829977628635347,0.948849104859335,0.885441527446301
primary__sequential_splt__transformer__train_inner,combined,inner,7,Network,84447,0.999461683852908,0.989366111288737,0.994388274290203
primary__sequential_splt__transformer__train_inner,combined,inner,8,SocialNetwork,3883,0.923021060275962,0.981972701519444,0.951584726728226
primary__sequential_splt__transformer__train_inner,combined,inner,9,SoftwareUpdate,737,0.620052770448549,0.956580732700136,0.752401280683031
primary__sequential_splt__transformer__train_inner,combined,inner,10,System,1230,0.925226586102719,0.995934959349594,0.959279561472201
primary__sequential_splt__transformer__train_inner,combined,inner,11,Unspecified,5680,0.960261482883193,0.982746478873239,0.971373879752893
primary__sequential_splt__transformer__train_inner,combined,inner,12,VoIP,1569,0.602442868400315,0.974506054811982,0.744582420258096
primary__sequential_splt__transformer__train_inner,combined,inner,13,Web,110690,0.995036432584827,0.905537988978227,0.948179960647798
primary__sequential_splt__transformer__train_inner,combined,outer,0,Chat,3985,0.756638093246916,0.908155583437892,0.825501824817518
primary__sequential_splt__transformer__train_inner,combined,outer,1,Cloud,5778,0.824282560706402,0.969366562824507,0.890956812216655
primary__sequential_splt__transformer__train_inner,combined,outer,2,Collaborative,6632,0.652538314176245,0.821773220747889,0.727442605445809
primary__sequential_splt__transformer__train_inner,combined,outer,3,ConnCheck,281,0.473591549295775,0.95729537366548,0.633686690223793
primary__sequential_splt__transformer__train_inner,combined,outer,4,Database,327,0.920588235294118,0.957186544342508,0.938530734632684
primary__sequential_splt__transformer__train_inner,combined,outer,5,Download,651,0.664206642066421,0.829493087557604,0.737704918032787
primary__sequential_splt__transformer__train_inner,combined,outer,6,Email,391,0.601317957166392,0.933503836317136,0.731462925851703
primary__sequential_splt__transformer__train_inner,combined,outer,7,Network,84447,0.99921712214099,0.982415005861665,0.990744832033629
primary__sequential_splt__transformer__train_inner,combined,outer,8,SocialNetwork,3883,0.882901796127828,0.974761782127221,0.9265605875153
primary__sequential_splt__transformer__train_inner,combined,outer,9,SoftwareUpdate,737,0.756521739130435,0.826322930800543,0.78988326848249
primary__sequential_splt__transformer__train_inner,combined,outer,10,System,1230,0.810185185185185,0.995934959349594,0.893508388037929
primary__sequential_splt__transformer__train_inner,combined,outer,11,Unspecified,5680,0.939972241498959,0.95387323943662,0.946871723173715
